"","gcv_value","iqr_value","woo_differentially_expressed","regulator_in_GRN"
"AT1G04360",0.0397850885450437,NA,TRUE,FALSE
"AT4G37900",0.0397856500155623,NA,TRUE,FALSE
"AT3G29100",0.0397867519036434,NA,FALSE,FALSE
"AT4G32212",0.0397868756636787,NA,FALSE,FALSE
"AT1G27570",0.0397883466172342,NA,FALSE,FALSE
"AT4G04692",0.0397933439985848,NA,TRUE,FALSE
"AT5G61990",0.0397973712413836,NA,FALSE,FALSE
"AT5G16140",0.0397987303475041,NA,FALSE,FALSE
"AT5G66040",0.0397998213742793,NA,TRUE,FALSE
"AT5G59990",0.0398010360834008,NA,FALSE,FALSE
"AT4G26980",0.0398033329430382,NA,FALSE,FALSE
"AT1G25360",0.0398034241070663,NA,FALSE,FALSE
"AT1G29550",0.0398041171843499,NA,FALSE,FALSE
"AT5G17380",0.039805376087904,NA,TRUE,FALSE
"AT5G19330",0.0398061947169275,NA,FALSE,FALSE
"AT4G04840",0.0398066731793226,NA,TRUE,FALSE
"AT4G39480",0.0398080115234479,NA,FALSE,FALSE
"AT1G78920",0.0398108074852057,NA,FALSE,FALSE
"AT5G62900",0.0398128004686833,NA,FALSE,FALSE
"AT5G52030",0.0398146153717189,NA,TRUE,FALSE
"AT5G37340",0.0398150139633904,NA,FALSE,FALSE
"AT3G18010",0.0398150317178675,NA,FALSE,FALSE
"AT3G07260",0.0398216710418254,NA,FALSE,FALSE
"AT1G80000",0.0398225476338438,NA,FALSE,FALSE
"AT5G51740",0.03982288119574,NA,TRUE,FALSE
"AT1G63770",0.0398240807447738,NA,TRUE,FALSE
"AT5G16270",0.0398280208332231,NA,FALSE,FALSE
"AT1G68725",0.0398288775636858,NA,FALSE,FALSE
"AT5G02630",0.0398297047586675,NA,FALSE,FALSE
"AT2G44020",0.0398311451619148,NA,FALSE,FALSE
"AT5G42980",0.0398322398895036,NA,FALSE,FALSE
"AT1G31170",0.0398325798563861,NA,FALSE,FALSE
"AT4G24450",0.0398386608196155,NA,TRUE,FALSE
"AT5G59380",0.0398407751243609,NA,FALSE,FALSE
"AT3G15540",0.0398431207774555,NA,TRUE,FALSE
"AT5G05570",0.0398456729068608,NA,FALSE,FALSE
"AT2G21410",0.0398484086366392,NA,FALSE,FALSE
"AT5G57345",0.0398490170330328,NA,TRUE,FALSE
"AT2G47440",0.0398506744000855,NA,TRUE,FALSE
"AT2G13360",0.0398514208143307,NA,TRUE,FALSE
"AT4G24920",0.039852562484887,NA,FALSE,FALSE
"AT3G56720",0.0398531181082994,NA,FALSE,FALSE
"AT1G09890",0.039855456695867,NA,FALSE,FALSE
"AT3G54560",0.0398556545170944,NA,TRUE,FALSE
"AT3G25805",0.0398562768731635,NA,TRUE,FALSE
"AT1G21730",0.0398564286230092,NA,TRUE,FALSE
"AT5G65685",0.0398569512098944,NA,FALSE,FALSE
"AT1G71420",0.0398621442634923,NA,FALSE,FALSE
"AT2G29280",0.0398668775001264,NA,FALSE,FALSE
"AT3G28310",0.0398690823594428,NA,FALSE,FALSE
"AT1G50500",0.0398694361871453,NA,FALSE,FALSE
"AT1G50320",0.0398836254681432,NA,TRUE,FALSE
"AT3G30110",0.0398853800729787,NA,FALSE,FALSE
"AT1G52620",0.0398943975805324,NA,FALSE,FALSE
"AT2G26910",0.0398964518185787,NA,TRUE,FALSE
"AT4G35770",0.0398989893027749,NA,FALSE,FALSE
"AT2G21060",0.0398996526093691,NA,FALSE,FALSE
"AT1G19320",0.0398997983377303,NA,FALSE,FALSE
"AT1G32860",0.0399008780550565,NA,FALSE,FALSE
"AT1G49140",0.0399014591005074,NA,FALSE,FALSE
"AT1G16390",0.0399030038473197,NA,TRUE,FALSE
"AT4G00990",0.0399085270190795,NA,FALSE,FALSE
"AT1G74860",0.0399092365721736,NA,TRUE,FALSE
"AT1G67050",0.0399104179692237,NA,TRUE,FALSE
"AT5G44560",0.0399132742602411,NA,FALSE,FALSE
"AT1G35580",0.0399162596881717,NA,FALSE,FALSE
"AT1G08650",0.0399163052409777,NA,FALSE,FALSE
"AT4G16610",0.0399168346853334,NA,FALSE,FALSE
"AT3G02990",0.0399173076921319,NA,FALSE,FALSE
"AT1G70810",0.0399175675190009,NA,TRUE,FALSE
"AT4G20280",0.0399179569569885,NA,FALSE,FALSE
"AT3G61630",0.0399200260048878,NA,FALSE,FALSE
"AT3G26085",0.0399256052422048,NA,FALSE,FALSE
"AT5G55500",0.0399295938177604,NA,FALSE,FALSE
"AT4G28600",0.039936205731049,NA,FALSE,FALSE
"AT3G06340",0.0399377830570806,NA,FALSE,FALSE
"AT5G58030",0.0399382175635915,NA,FALSE,FALSE
"AT5G55170",0.0399398393409389,NA,FALSE,FALSE
"ATCG00820",0.0399487353968213,NA,TRUE,FALSE
"AT1G72230",0.0399521834151329,NA,FALSE,FALSE
"AT1G76980",0.0399542104398149,NA,TRUE,FALSE
"AT5G27630",0.0399559989052136,NA,FALSE,FALSE
"AT3G09520",0.0399607098642609,NA,TRUE,FALSE
"AT5G44090",0.0399628875348226,NA,FALSE,FALSE
"AT4G37830",0.0399661171697467,NA,FALSE,FALSE
"AT4G25280",0.0399677089603935,NA,FALSE,FALSE
"AT4G14050",0.0399688343163749,NA,FALSE,FALSE
"AT4G02810",0.0399689570734796,NA,FALSE,FALSE
"AT3G59430",0.0399691815905381,NA,FALSE,FALSE
"AT1G78090",0.039970008965899,NA,FALSE,FALSE
"AT4G10040",0.0399702959150082,NA,TRUE,FALSE
"AT3G06630",0.0399708569016733,NA,FALSE,FALSE
"AT2G44525",0.0399723034563004,NA,FALSE,FALSE
"AT4G11670",0.0399740495846806,NA,TRUE,FALSE
"AT3G11130",0.0399754708172096,NA,FALSE,FALSE
"AT1G53280",0.0399767798329883,NA,FALSE,FALSE
"AT5G57990",0.0399776970038404,NA,FALSE,FALSE
"AT5G41120",0.0399826630478984,NA,FALSE,FALSE
"AT5G66558",0.0399841420436738,NA,FALSE,FALSE
"AT2G28760",0.0399866174248768,NA,TRUE,FALSE
"AT1G24120",0.0399866488077164,NA,TRUE,FALSE
"AT4G02630",0.0399885755302665,NA,FALSE,FALSE
"AT5G58330",0.0399920810765538,NA,FALSE,FALSE
"AT1G10682",0.0399925774678202,NA,TRUE,FALSE
"AT3G11540",0.0399945033079098,NA,FALSE,FALSE
"AT1G16460",0.0399946170848703,NA,FALSE,FALSE
"AT2G39660",0.0399992135673561,NA,TRUE,FALSE
"AT1G30120",0.0400004320778109,NA,TRUE,FALSE
"AT1G58025",0.04000302241038,NA,FALSE,FALSE
"AT1G75450",0.0400045460755464,NA,TRUE,FALSE
"AT4G28703",0.0400055652653988,NA,TRUE,FALSE
"AT4G12230",0.0400056295396473,NA,FALSE,FALSE
"AT5G30495",0.0400103623885443,NA,FALSE,FALSE
"AT1G64050",0.0400120782515557,NA,FALSE,FALSE
"AT4G16770",0.040012397596893,NA,FALSE,FALSE
"AT5G23580",0.0400153903523044,NA,FALSE,FALSE
"AT1G16858",0.0400200689970435,NA,FALSE,FALSE
"AT4G39150",0.0400206040688959,NA,FALSE,FALSE
"AT1G11790",0.0400209363891724,NA,TRUE,FALSE
"AT1G60995",0.0400209504063476,NA,FALSE,FALSE
"AT3G13224",0.040024539924289,NA,TRUE,FALSE
"AT3G06050",0.0400261133155738,NA,FALSE,FALSE
"AT1G07590",0.040028052998747,NA,TRUE,FALSE
"AT5G14960",0.0400323979483859,NA,FALSE,FALSE
"AT2G18280",0.0400325997363144,NA,FALSE,FALSE
"AT2G31160",0.0400362980509077,NA,TRUE,FALSE
"AT3G06437",0.0400365737484406,NA,FALSE,FALSE
"AT3G31990",0.040038156292939,NA,FALSE,FALSE
"AT5G56290",0.0400386699844291,NA,FALSE,FALSE
"AT5G07800",0.040044650776151,NA,FALSE,FALSE
"AT1G09420",0.040046846501673,NA,TRUE,FALSE
"AT3G10370",0.0400503125366323,NA,TRUE,FALSE
"AT1G73950",0.0400525377247758,NA,FALSE,FALSE
"AT3G52390",0.0400543467014999,NA,FALSE,FALSE
"AT3G30875",0.0400579687205024,NA,FALSE,FALSE
"AT3G62050",0.0400588986001382,NA,FALSE,FALSE
"AT5G14270",0.0400590604237925,NA,FALSE,FALSE
"AT5G10300",0.0400607426664428,NA,TRUE,FALSE
"AT5G22270",0.0400652479910556,NA,FALSE,FALSE
"AT3G20740",0.0400682085962693,NA,FALSE,FALSE
"AT3G16560",0.0400688259185473,NA,FALSE,FALSE
"AT5G20880",0.0400700235724031,NA,TRUE,FALSE
"AT1G03340",0.0400702039643681,NA,FALSE,FALSE
"AT2G31740",0.040070835395442,NA,FALSE,FALSE
"AT2G24765",0.0400739595504071,NA,FALSE,FALSE
"AT2G31490",0.0400744782887306,NA,FALSE,FALSE
"AT3G15620",0.0400769710814687,NA,FALSE,FALSE
"AT5G04780",0.040077107687434,NA,FALSE,FALSE
"AT3G10572",0.0400792508978649,NA,FALSE,FALSE
"AT3G12110",0.0400811470186594,NA,FALSE,FALSE
"AT1G72070",0.040082357256057,NA,TRUE,FALSE
"AT1G55310",0.0400826190463739,NA,FALSE,FALSE
"AT5G65520",0.0400826976801667,NA,FALSE,FALSE
"AT5G01940",0.0400848075332247,NA,FALSE,FALSE
"AT5G43460",0.0400878754809967,NA,FALSE,FALSE
"AT3G15970",0.0400879361949158,NA,FALSE,FALSE
"AT1G52240",0.0400911707692194,NA,FALSE,FALSE
"AT2G45520",0.0400928081209587,NA,FALSE,FALSE
"AT4G13800",0.0400929008948162,NA,TRUE,FALSE
"AT5G51310",0.0400976090983679,NA,FALSE,FALSE
"AT5G23810",0.0401028907827858,NA,FALSE,FALSE
"AT1G35510",0.0401047969279706,NA,FALSE,FALSE
"AT3G49820",0.0401050740647376,NA,FALSE,FALSE
"AT2G43970",0.0401056877495705,NA,FALSE,FALSE
"AT3G48300",0.040110986794327,NA,TRUE,FALSE
"AT1G68620",0.040114459023757,NA,TRUE,FALSE
"AT5G12310",0.0401150032065122,NA,FALSE,FALSE
"AT5G41370",0.0401155942228062,NA,FALSE,FALSE
"AT2G30820",0.0401172793137736,NA,FALSE,FALSE
"AT4G01320",0.0401177641315412,NA,FALSE,FALSE
"AT5G67330",0.040118545974068,NA,FALSE,FALSE
"AT3G20910",0.0401189424249186,NA,TRUE,FALSE
"AT3G48550",0.0401220028527459,NA,TRUE,FALSE
"AT2G43375",0.0401221061775856,NA,TRUE,FALSE
"AT1G16550",0.0401224347581653,NA,FALSE,FALSE
"AT4G37270",0.0401262387988607,NA,FALSE,FALSE
"AT2G28520",0.0401282067408179,NA,FALSE,FALSE
"AT1G75770",0.0401300663751138,NA,FALSE,FALSE
"AT2G14220",0.0401313556615297,NA,FALSE,FALSE
"AT5G57440",0.0401344298430786,NA,TRUE,FALSE
"AT2G22010",0.0401350386067068,NA,FALSE,FALSE
"AT3G07525",0.0401366847832232,NA,FALSE,FALSE
"AT3G57420",0.0401370516853051,NA,FALSE,FALSE
"AT3G53950",0.0401379228722331,NA,FALSE,FALSE
"AT4G25880",0.0401412889571074,NA,FALSE,FALSE
"AT4G08700",0.0401415619121242,NA,TRUE,FALSE
"AT5G65495",0.0401442892809372,NA,FALSE,FALSE
"AT3G07100",0.0401445467474437,NA,FALSE,FALSE
"AT1G48280",0.0401453847199191,NA,FALSE,FALSE
"AT2G06005",0.0401487755231979,NA,FALSE,FALSE
"AT5G26210",0.0401490509390241,NA,FALSE,FALSE
"AT2G05620",0.0401496307710669,NA,TRUE,FALSE
"AT1G79530",0.0401520203142167,NA,TRUE,FALSE
"AT5G62630",0.0401533667013171,NA,TRUE,FALSE
"AT4G21850",0.0401539056915049,NA,TRUE,FALSE
"AT5G42146",0.0401555166799191,NA,FALSE,FALSE
"AT5G40300",0.0401591159261039,NA,FALSE,FALSE
"AT1G43670",0.040159578999949,NA,TRUE,FALSE
"AT2G45160",0.0401613936070365,NA,FALSE,FALSE
"AT1G10730",0.0401625644906037,NA,FALSE,FALSE
"AT5G07340",0.0401634118005919,NA,FALSE,FALSE
"AT1G73090",0.0401638890119644,NA,FALSE,FALSE
"AT3G52260",0.0401646068288368,NA,FALSE,FALSE
"AT3G07520",0.040164893481394,NA,FALSE,FALSE
"AT4G32120",0.0401655669113211,NA,FALSE,FALSE
"AT1G05820",0.0401659073825152,NA,FALSE,FALSE
"AT3G20680",0.0401663440048608,NA,TRUE,FALSE
"AT1G06070",0.0401689318961113,NA,FALSE,FALSE
"AT5G03340",0.040169673961512,NA,FALSE,FALSE
"AT2G30710",0.0401719367615428,NA,FALSE,FALSE
"AT5G38600",0.0401726425740472,NA,FALSE,FALSE
"AT1G61320",0.0401727062351336,NA,FALSE,FALSE
"AT5G02160",0.0401742176071514,NA,TRUE,FALSE
"AT4G38780",0.0401757913409874,NA,TRUE,FALSE
"AT2G01460",0.040175843475884,NA,TRUE,FALSE
"AT5G13660",0.0401804540100363,NA,FALSE,FALSE
"AT5G38100",0.0401807811409451,NA,FALSE,FALSE
"AT4G32700",0.0401817883211693,NA,FALSE,FALSE
"AT3G09405",0.0401888693236086,NA,FALSE,FALSE
"AT2G20300",0.0401893554368607,NA,TRUE,FALSE
"AT2G33770",0.0401927754305984,NA,FALSE,FALSE
"AT4G13370",0.0401937844186397,NA,FALSE,FALSE
"AT5G03220",0.040194998833361,NA,FALSE,FALSE
"AT1G33930",0.0401963625296631,NA,FALSE,FALSE
"AT4G01510",0.0401990719789733,NA,FALSE,FALSE
"AT1G59890",0.0402011211697223,NA,FALSE,FALSE
"AT3G52460",0.0402023116179536,NA,FALSE,FALSE
"AT5G57830",0.0402061468506046,NA,FALSE,FALSE
"AT5G19530",0.0402063400477555,NA,TRUE,FALSE
"AT1G08660",0.0402078483334825,NA,TRUE,FALSE
"AT3G12460",0.0402089149364264,NA,FALSE,FALSE
"AT1G01580",0.0402090152951502,NA,FALSE,FALSE
"AT3G17360",0.0402106255017871,NA,FALSE,FALSE
"AT1G79710",0.0402131077487142,NA,TRUE,FALSE
"AT1G10210",0.0402134484979802,NA,FALSE,FALSE
"AT3G01680",0.0402150514145026,NA,TRUE,FALSE
"AT5G12940",0.0402190059015323,NA,TRUE,FALSE
"AT3G54140",0.0402207921374397,NA,FALSE,FALSE
"AT1G04180",0.0402208357248267,NA,FALSE,FALSE
"AT4G20850",0.0402212045000964,NA,FALSE,FALSE
"AT2G19930",0.0402235266480937,NA,FALSE,FALSE
"AT4G37180",0.0402278712267606,NA,TRUE,FALSE
"AT4G37800",0.0402279605813949,NA,TRUE,FALSE
"AT2G39300",0.040228096678277,NA,FALSE,FALSE
"AT4G18520",0.0402305776678497,NA,FALSE,FALSE
"AT2G30000",0.0402319075491364,NA,FALSE,FALSE
"AT4G18590",0.0402319890996778,NA,FALSE,FALSE
"AT5G06140",0.04023217322014,NA,FALSE,FALSE
"AT1G52880",0.0402328523271858,NA,FALSE,FALSE
"AT4G04700",0.0402366929821822,NA,FALSE,FALSE
"AT2G16530",0.0402371610376049,NA,FALSE,FALSE
"AT4G35130",0.0402378993777839,NA,FALSE,FALSE
"AT3G13404",0.0402401751760495,NA,TRUE,FALSE
"AT1G06590",0.0402409770350402,NA,FALSE,FALSE
"AT1G31485",0.0402413718854064,NA,TRUE,FALSE
"AT5G03495",0.0402413974243769,NA,TRUE,FALSE
"AT2G34960",0.0402446376937147,NA,FALSE,FALSE
"AT5G25490",0.0402473806513066,NA,FALSE,FALSE
"AT4G16447",0.0402489729068984,NA,FALSE,FALSE
"AT3G55940",0.0402498470212406,NA,FALSE,FALSE
"AT5G17420",0.0402562907346172,NA,FALSE,FALSE
"AT5G26330",0.0402566640389135,NA,TRUE,FALSE
"AT2G25480",0.0402567516932027,NA,TRUE,FALSE
"AT5G19490",0.0402570433734978,NA,TRUE,FALSE
"AT1G51570",0.0402581990572095,NA,TRUE,FALSE
"AT5G18610",0.0402607328700982,NA,FALSE,FALSE
"AT2G20930",0.0402611416526909,NA,TRUE,FALSE
"AT5G55400",0.0402623643522469,NA,FALSE,FALSE
"AT3G16410",0.0402649167788423,NA,TRUE,FALSE
"AT2G22140",0.0402679905612766,NA,FALSE,FALSE
"AT4G10280",0.0402695552130581,NA,FALSE,FALSE
"AT1G53170",0.0402713723259492,NA,FALSE,FALSE
"AT5G04070",0.0402722124146529,NA,FALSE,FALSE
"AT3G50750",0.0402729876633471,NA,TRUE,FALSE
"AT1G69485",0.040274979485786,NA,FALSE,FALSE
"AT4G33790",0.0402794709363522,NA,FALSE,FALSE
"AT1G13220",0.0402811216834441,NA,FALSE,FALSE
"AT4G28550",0.0402828082302976,NA,TRUE,FALSE
"AT1G76730",0.0402846606383316,NA,TRUE,FALSE
"AT3G13330",0.0402875355026701,NA,FALSE,FALSE
"AT4G00550",0.0402933824682392,NA,TRUE,FALSE
"AT5G13840",0.0402943570923774,NA,FALSE,FALSE
"AT4G29190",0.040298122540745,NA,FALSE,FALSE
"AT5G65700",0.0403010625013776,NA,TRUE,FALSE
"AT1G03320",0.0403022733293261,NA,FALSE,FALSE
"AT4G16141",0.0403034535283744,NA,FALSE,FALSE
"AT5G09445",0.0403056143433056,NA,FALSE,FALSE
"AT1G32550",0.0403117890329304,NA,TRUE,FALSE
"AT3G27110",0.0403153882363886,NA,TRUE,FALSE
"AT2G20330",0.040319200450422,NA,FALSE,FALSE
"AT5G51200",0.0403199237197016,NA,FALSE,FALSE
"AT2G18250",0.04032278006163,NA,FALSE,FALSE
"AT3G20450",0.0403270739634847,NA,FALSE,FALSE
"AT3G62950",0.0403279110490337,NA,TRUE,FALSE
"AT5G65290",0.0403281877253759,NA,TRUE,FALSE
"AT5G20140",0.0403293330676244,NA,TRUE,FALSE
"AT5G50315",0.0403346561507129,NA,FALSE,FALSE
"AT5G10370",0.0403368710196907,NA,FALSE,FALSE
"AT3G50040",0.0403389256552196,NA,FALSE,FALSE
"AT1G09421",0.040344753731027,NA,FALSE,FALSE
"AT4G37608",0.0403464284689208,NA,TRUE,FALSE
"AT5G40800",0.0403469402328713,NA,FALSE,FALSE
"AT3G52525",0.0403478412853217,NA,FALSE,FALSE
"AT4G02860",0.0403495067604073,NA,TRUE,FALSE
"AT5G18420",0.0403524005481113,NA,FALSE,FALSE
"AT3G21140",0.0403543526414477,NA,FALSE,FALSE
"AT4G03340",0.040357732920659,NA,FALSE,FALSE
"AT2G20480",0.040361290300366,NA,FALSE,FALSE
"AT5G09300",0.0403671135283237,NA,TRUE,FALSE
"AT5G43450",0.0403706058599969,NA,FALSE,FALSE
"AT3G06810",0.0403734459708159,NA,TRUE,FALSE
"AT3G27020",0.0403748786371377,NA,TRUE,FALSE
"AT5G09470",0.0403750878086299,NA,FALSE,FALSE
"AT3G44490",0.0403765473723503,NA,FALSE,FALSE
"AT2G43400",0.0403777333229129,NA,TRUE,FALSE
"AT5G45140",0.0403792701525266,NA,FALSE,FALSE
"AT5G04310",0.0403817453235476,NA,FALSE,FALSE
"AT5G05250",0.0403830360781323,NA,FALSE,FALSE
"AT5G51670",0.0403888827937204,NA,TRUE,FALSE
"AT1G11480",0.0403912410326143,NA,FALSE,FALSE
"AT3G51280",0.0403936516071593,NA,FALSE,FALSE
"AT3G49300",0.0403939836705269,NA,FALSE,FALSE
"AT3G52905",0.0403940632010782,NA,FALSE,FALSE
"AT2G15090",0.0403975948729461,NA,TRUE,FALSE
"AT5G61140",0.0403978473763165,NA,FALSE,FALSE
"AT1G66990",0.0404007977902481,NA,FALSE,FALSE
"AT3G50820",0.0404036077987286,NA,TRUE,FALSE
"AT2G22425",0.0404055832238704,NA,FALSE,FALSE
"AT4G38420",0.0404067830536218,NA,TRUE,FALSE
"AT1G27420",0.0404082917891318,NA,FALSE,FALSE
"AT1G49830",0.0404089049208526,NA,FALSE,FALSE
"AT3G05650",0.0404092090122605,NA,FALSE,FALSE
"AT5G62520",0.0404096940047982,NA,TRUE,FALSE
"AT1G05230",0.0404143539931047,NA,FALSE,FALSE
"AT4G31310",0.0404144571687723,NA,TRUE,FALSE
"AT1G10657",0.0404160632533504,NA,TRUE,FALSE
"AT3G45440",0.04041667383446,NA,FALSE,FALSE
"AT5G54148",0.0404193644095112,NA,FALSE,FALSE
"AT1G01225",0.0404230276892933,NA,FALSE,FALSE
"AT1G70985",0.0404292270807498,NA,TRUE,FALSE
"AT1G80310",0.0404296433278372,NA,TRUE,FALSE
"AT5G04520",0.0404298328976286,NA,TRUE,FALSE
"AT2G41945",0.0404339432073745,NA,TRUE,FALSE
"AT1G52810",0.0404355999395289,NA,FALSE,FALSE
"AT4G19400",0.0404380993402208,NA,FALSE,FALSE
"AT2G05070",0.0404408292802922,NA,TRUE,FALSE
"AT3G05190",0.040442303216893,NA,FALSE,FALSE
"AT1G03545",0.0404455729100754,NA,FALSE,FALSE
"AT2G38330",0.0404460393743316,NA,TRUE,FALSE
"AT5G24110",0.0404479927642476,NA,FALSE,FALSE
"AT3G07990",0.0404490093394941,NA,TRUE,FALSE
"AT1G14970",0.0404527750747017,NA,FALSE,FALSE
"AT1G01910",0.0404531258757823,NA,TRUE,FALSE
"AT3G22760",0.0404542987622139,NA,TRUE,FALSE
"AT2G02090",0.0404547453662603,NA,FALSE,FALSE
"AT1G61500",0.0404568899372126,NA,TRUE,FALSE
"AT2G07785",0.040457716225412,NA,FALSE,FALSE
"AT4G30860",0.0404588575232179,NA,FALSE,FALSE
"AT1G78310",0.0404594940361198,NA,TRUE,FALSE
"AT5G26690",0.040460169135613,NA,TRUE,FALSE
"AT1G65890",0.0404623249677571,NA,FALSE,FALSE
"AT2G27110",0.0404641968306222,NA,TRUE,FALSE
"AT3G59790",0.0404646887571083,NA,FALSE,FALSE
"AT1G08230",0.0404647658928229,NA,TRUE,FALSE
"AT2G47210",0.0404658219628274,NA,FALSE,FALSE
"AT1G71240",0.0404667952991543,NA,TRUE,FALSE
"AT5G14330",0.0404671652895142,NA,FALSE,FALSE
"AT5G67530",0.0404679110883144,NA,FALSE,FALSE
"AT1G70650",0.0404686795143881,NA,FALSE,FALSE
"AT4G25760",0.0404691734237175,NA,FALSE,FALSE
"AT4G32210",0.0404728396205074,NA,FALSE,FALSE
"AT2G13600",0.0404742013046831,NA,FALSE,FALSE
"AT3G54320",0.0404806411132872,NA,FALSE,FALSE
"AT4G29870",0.0404806589558701,NA,FALSE,FALSE
"AT1G09190",0.0404806997945797,NA,FALSE,FALSE
"AT3G58990",0.0404810119303775,NA,TRUE,FALSE
"AT1G74400",0.0404831623418314,NA,FALSE,FALSE
"AT4G15545",0.040491112985571,NA,FALSE,FALSE
"AT4G14615",0.0404922707323179,NA,FALSE,FALSE
"AT2G30950",0.0404945258961112,NA,FALSE,FALSE
"AT1G13790",0.0404945615397125,NA,FALSE,FALSE
"AT1G04830",0.0404961437524048,NA,FALSE,FALSE
"AT2G33835",0.0404966262712995,NA,FALSE,FALSE
"AT5G38710",0.0404973768045814,NA,TRUE,FALSE
"AT2G26100",0.0404984274710025,NA,FALSE,FALSE
"AT2G14560",0.0404990397875578,NA,TRUE,FALSE
"AT1G77350",0.0404993532414569,NA,FALSE,FALSE
"AT5G14500",0.0405066208790083,NA,FALSE,FALSE
"AT2G43020",0.0405068317281632,NA,FALSE,FALSE
"AT5G64440",0.0405083545086101,NA,FALSE,FALSE
"AT1G79600",0.0405112112336683,NA,TRUE,FALSE
"AT5G66360",0.0405149663112264,NA,FALSE,FALSE
"AT3G23110",0.0405153792212417,NA,FALSE,FALSE
"AT2G38050",0.0405154684127758,NA,FALSE,FALSE
"AT4G32200",0.0405155991275358,NA,FALSE,FALSE
"AT1G07430",0.0405211163335253,NA,TRUE,FALSE
"AT1G09710",0.0405213161859949,NA,FALSE,FALSE
"AT2G44190",0.0405231552995676,NA,FALSE,FALSE
"AT4G23215",0.0405259596555019,NA,TRUE,FALSE
"AT1G65380",0.0405274706273224,NA,FALSE,FALSE
"AT5G05810",0.040529689529904,NA,FALSE,FALSE
"AT5G09462",0.0405345328645518,NA,FALSE,FALSE
"AT4G11800",0.0405369218006364,NA,TRUE,FALSE
"AT2G44300",0.0405422260714571,NA,FALSE,FALSE
"AT5G60850",0.04054470251987,NA,TRUE,FALSE
"AT2G28890",0.0405520712749666,NA,FALSE,FALSE
"AT4G25180",0.0405564165058281,NA,FALSE,FALSE
"AT1G16700",0.040556669942789,NA,FALSE,FALSE
"AT4G01920",0.0405597467197502,NA,FALSE,FALSE
"AT5G23600",0.0405613524223676,NA,FALSE,FALSE
"AT1G23750",0.0405642833807714,NA,TRUE,FALSE
"AT2G43010",0.0405660136735518,NA,TRUE,FALSE
"AT1G60810",0.0405669293000494,NA,FALSE,FALSE
"AT2G26810",0.040567505134629,NA,FALSE,FALSE
"AT3G20960",0.0405683254413076,NA,TRUE,FALSE
"AT2G04865",0.0405690296255272,NA,FALSE,FALSE
"AT1G69800",0.0405789031446269,NA,FALSE,FALSE
"AT1G22650",0.0405791060381959,NA,FALSE,FALSE
"AT1G77405",0.0405815708934935,NA,FALSE,FALSE
"AT4G29000",0.0405846143744662,NA,FALSE,FALSE
"AT5G07380",0.0405853719158683,NA,FALSE,FALSE
"AT1G02050",0.0405855049494761,NA,FALSE,FALSE
"AT5G59140",0.0405868949831841,NA,FALSE,FALSE
"AT4G30570",0.0405868950769305,NA,FALSE,FALSE
"AT5G45472",0.0405873980680532,NA,FALSE,FALSE
"AT1G78600",0.0405880124575327,NA,FALSE,FALSE
"AT4G18120",0.0405944671208313,NA,FALSE,FALSE
"AT5G07630",0.0405949257619854,NA,FALSE,FALSE
"AT1G24030",0.0405972261301757,NA,FALSE,FALSE
"AT5G53030",0.0405973094546371,NA,TRUE,FALSE
"AT2G17900",0.0405974621234478,NA,FALSE,FALSE
"AT2G02410",0.0405979383681856,NA,FALSE,FALSE
"AT1G76955",0.0406003993247284,NA,TRUE,FALSE
"AT2G35260",0.0406015366688975,NA,TRUE,FALSE
"AT4G17240",0.0406034899253546,NA,FALSE,FALSE
"AT1G33415",0.0406132304064798,NA,TRUE,FALSE
"AT1G11060",0.0406149265727527,NA,FALSE,FALSE
"AT1G26260",0.0406172853578195,NA,FALSE,FALSE
"AT3G63030",0.0406214200892846,NA,TRUE,FALSE
"AT1G16916",0.0406255215068118,NA,FALSE,FALSE
"AT5G52980",0.0406312736744965,NA,FALSE,FALSE
"AT1G28660",0.0406335335457131,NA,TRUE,FALSE
"AT5G19940",0.0406354898769727,NA,TRUE,FALSE
"AT1G76450",0.0406364532411081,NA,TRUE,FALSE
"AT2G36900",0.0406377376387377,NA,FALSE,FALSE
"AT3G15800",0.0406406732085679,NA,FALSE,FALSE
"AT3G53680",0.0406411528821263,NA,FALSE,FALSE
"AT5G40330",0.0406440997649241,NA,FALSE,FALSE
"AT1G62305",0.0406477158895926,NA,FALSE,FALSE
"AT3G52250",0.0406496718889202,NA,FALSE,FALSE
"AT5G36880",0.0406498700309566,NA,FALSE,FALSE
"AT5G13300",0.0406502019756682,NA,FALSE,FALSE
"AT1G52520",0.040650834095925,NA,FALSE,FALSE
"AT1G76460",0.0406516593296301,NA,FALSE,FALSE
"AT3G09300",0.0406541638054476,NA,FALSE,FALSE
"AT5G06165",0.0406568053995698,NA,FALSE,FALSE
"AT4G25670",0.0406578347124419,NA,TRUE,FALSE
"AT3G21220",0.0406621180406977,NA,FALSE,FALSE
"AT1G08010",0.0406673026923921,NA,FALSE,FALSE
"AT3G04980",0.0406696629780836,NA,FALSE,FALSE
"AT4G33260",0.0406745166692796,NA,FALSE,FALSE
"AT3G08780",0.040676766537421,NA,FALSE,FALSE
"AT4G33000",0.040677673038726,NA,TRUE,FALSE
"AT1G79180",0.0406782713048152,NA,FALSE,FALSE
"AT1G16480",0.0406793519800124,NA,FALSE,FALSE
"AT1G31730",0.0406812632045902,NA,FALSE,FALSE
"AT4G38545",0.040682009864823,NA,FALSE,FALSE
